record_id,collection_zone,district,ward_number,collection_date,collection_time,waste_source,collection_point_id,latitude,longitude,waste_category,sub_waste_type,waste_weight_kg,waste_volume_m3,moisture_content_pct,organic_content_pct,plastic_content_pct,metal_content_pct,glass_content_pct,paper_content_pct,hazardous_content_pct,contamination_level,odor_level,temperature_c,humidity_pct,rainfall_mm,air_quality_index,collection_frequency_days,bin_fill_level_pct,overflow_status,vehicle_type,vehicle_capacity_kg,distance_to_processing_km,travel_time_min,fuel_consumption_l,traffic_density,processing_facility,recycling_feasibility_score,compost_quality_score,energy_recovery_score,landfill_priority_score,resource_recovery_score,collection_priority_score,route_efficiency_score,operational_cost_usd,carbon_emission_kg,farmland_reuse_potential,management_decision
SWM_114454,Urban Zone,District_D,14,2025-07-01,17:28,Residential,CP_7199,8.663251,91.872227,Organic,Garden Waste,353.1,1.78,5.35,62.77,64.91,18.51,4.66,11.3,9.3,4.6,5.34,22.49,23.48,64.05,170,9,76.55,No,Mini Truck,11097,47.71,128,26.41,Low,Composting Facility,34.14,14.2,35.3,94.7,98.23,49.83,40.18,197.12,48.54,High,Composting
SWM_114455,South Zone,District_A,24,2024-11-27,20:25,Institutional,CP_8809,16.161069,93.198748,Plastic,HDPE,669.43,8.23,41.85,38.61,62.44,6.92,30.67,2.67,0.88,8.83,5.69,19.31,55.47,88.31,100,1,30.23,Yes,Dump Truck,5088,26.33,99,33.7,Moderate,Recovery Center,55.08,23.67,41.19,20.46,57.78,66.23,84.43,149.38,67.07,Low,Recycling
SWM_114456,East Zone,District_A,29,2025-07-29,09:23,Hospital,CP_6067,36.0081,96.733485,Mixed,General Waste,222.88,11.94,54.63,5.37,52.83,34.65,2.03,7.09,14.59,4.74,2.07,23.66,74.21,74.61,239,8,73.06,No,Mini Truck,11387,36.72,158,38.3,Low,Composting Facility,14.61,92.55,6.58,91.8,53.72,3.84,3.44,317.47,108.96,High,Landfill
SWM_114457,West Zone,District_B,40,2025-06-25,20:50,Industrial,CP_3089,11.334806,70.764286,Metal,Iron,710.78,3.1,40.32,51.96,16.17,2.25,34.74,31.04,2.88,1.33,6.54,37.92,74.62,20.48,94,8,57.02,Yes,Compactor Truck,2903,59.43,42,15.06,Moderate,Waste Processing Unit,34.51,46.59,57.32,88.03,54.34,44.3,10.29,296.34,33.74,Low,Landfill
SWM_114458,North Zone,District_D,6,2025-02-18,15:34,Industrial,CP_1474,24.869602,78.797023,Mixed,Municipal Mixed,267.47,7.59,35.46,71.09,56.5,33.16,14.74,43.62,7.75,8.71,5.77,34.21,71.95,103.37,187,1,48.89,Yes,Electric Vehicle,8109,16.54,56,28.04,Low,Recycling Plant,94.01,40.03,52.29,74.84,99.48,16.87,46.19,428.6,9.61,Medium,Composting
SWM_114459,East Zone,District_B,32,2025-05-14,13:56,Commercial,CP_7084,26.24792,93.995924,Mixed,General Waste,241.78,2.55,27.86,27.4,76.66,45.86,15.47,30.35,8.8,5.2,9.55,30.3,20.22,35.4,66,9,80.42,No,Dump Truck,5732,13.26,14,7.48,High,Recovery Center,99.3,4.5,74.52,82.89,18.45,75.94,11.85,69.09,100.01,Low,Energy Recovery
SWM_114460,Central Zone,District_D,9,2025-07-19,01:47,Industrial,CP_2893,23.580674,94.002289,Metal,Iron,552.77,3.78,66.42,34.59,45.5,4.49,4.58,11.17,2.03,0.46,6.41,43.56,80.27,27.06,258,6,22.5,Yes,Electric Vehicle,2909,57.53,66,36.69,High,Transfer Station,39.23,7.12,81.15,74.11,22.06,24.63,67.52,592.97,41.68,Low,Recycling
SWM_114461,Central Zone,District_H,28,2025-01-14,14:00,Residential,CP_6089,13.800934,78.454708,Organic,Fruit Waste,306.37,6.15,67.92,0.81,64.99,22.13,35.77,52.22,5.05,7.46,9.01,29.25,50.29,108.15,295,5,60.7,Yes,Compactor Truck,3191,14.24,117,28.1,Moderate,Recycling Plant,46.61,15.15,57.26,13.26,83.12,74.72,56.99,155.16,67.13,Medium,Landfill
SWM_114462,Central Zone,District_B,5,2025-01-30,11:51,Hospital,CP_9023,36.975551,85.428363,Organic,Garden Waste,739.83,11.97,53.48,40.42,71.22,31.85,34.03,52.6,3.17,4.51,5.43,22.15,56.09,0.31,199,10,85.44,Yes,Mini Truck,8970,52.09,99,20.15,High,Composting Facility,45.3,64.91,41.75,14.36,89.74,79.36,95.46,235.54,41.29,Low,Recycling
SWM_114463,Central Zone,District_F,31,2025-04-28,22:49,Market,CP_2828,32.114552,95.825902,Organic,Crop Residue,563.03,6.77,65.33,21.07,7.37,7.43,2.69,26.47,7.21,7.18,6.82,26.22,81.16,52.0,154,2,62.43,Yes,Electric Vehicle,10053,22.83,68,13.21,Low,Waste Processing Unit,51.42,38.27,60.8,57.18,61.74,29.1,88.22,573.62,39.5,Medium,Energy Recovery
SWM_114464,North Zone,District_C,17,2025-05-30,23:13,Commercial,CP_3290,22.116667,96.84458,Organic,Garden Waste,352.79,0.3,8.79,83.06,5.99,19.45,37.07,24.76,4.09,4.93,2.48,34.89,64.16,105.85,50,6,53.78,No,Mini Truck,8750,59.9,50,29.91,Low,Recovery Center,21.86,25.02,24.02,13.75,36.24,3.98,72.12,598.64,45.92,Medium,Recycling
SWM_114465,Industrial Zone,District_C,44,2025-05-16,03:48,Market,CP_1893,36.168183,94.091606,Metal,Iron,334.61,8.34,68.92,19.57,48.68,1.98,35.63,4.01,13.92,9.32,9.93,43.83,37.03,49.51,102,3,82.32,No,Dump Truck,11866,39.38,70,19.91,Moderate,Transfer Station,66.13,3.07,26.86,33.4,90.81,28.63,14.27,68.84,17.61,Low,Energy Recovery
SWM_114466,South Zone,District_C,4,2024-12-26,01:06,Residential,CP_6309,29.047348,88.033275,Plastic,LDPE,596.02,6.82,89.55,30.01,37.88,23.09,1.0,40.89,10.15,6.78,0.3,28.3,85.7,23.34,328,5,77.16,Yes,Dump Truck,10506,49.58,25,14.08,Moderate,Composting Facility,43.59,4.69,22.94,94.94,30.26,38.8,73.93,565.05,91.9,Medium,Recycling
SWM_114467,Suburban Zone,District_D,18,2025-03-17,03:11,Market,CP_7182,13.209278,71.844947,Metal,Aluminum,779.21,7.53,46.63,27.38,59.36,26.71,27.89,44.08,5.98,9.02,1.45,37.55,41.49,58.47,170,9,52.81,No,Compactor Truck,8098,4.11,62,17.7,High,Recovery Center,51.99,53.89,72.25,50.1,67.85,30.38,22.53,423.95,109.43,Low,Landfill
SWM_114468,East Zone,District_G,28,2025-03-26,09:11,Hospital,CP_4737,16.345978,76.280209,Metal,Copper,497.9,11.71,71.3,38.42,75.93,4.06,20.48,40.32,7.39,1.06,3.85,31.71,55.4,118.28,225,4,95.25,Yes,Electric Vehicle,5102,6.28,161,33.15,Moderate,Composting Facility,49.11,93.19,45.33,1.82,97.67,55.56,20.61,177.43,75.77,Medium,Composting
SWM_114469,East Zone,District_C,11,2024-12-10,22:54,Residential,CP_3149,31.771504,75.708245,Organic,Fruit Waste,171.31,10.41,75.61,6.18,45.46,41.21,0.49,59.59,8.29,3.14,3.0,19.49,80.93,117.11,180,2,44.64,Yes,Electric Vehicle,3502,14.63,120,30.91,Moderate,Recycling Plant,40.36,2.82,40.32,60.03,43.68,2.02,6.51,161.31,68.3,Low,Energy Recovery
SWM_114470,Industrial Zone,District_B,11,2025-06-07,19:35,Residential,CP_6147,12.871331,84.709759,Organic,Food Waste,150.74,3.05,61.49,95.02,48.14,18.94,25.84,52.02,9.8,3.08,7.07,30.03,88.89,118.02,269,4,54.0,No,Compactor Truck,10078,56.0,157,24.88,Moderate,Composting Facility,39.11,48.83,3.72,91.37,22.74,6.63,1.05,470.78,50.17,High,Landfill
SWM_114471,North Zone,District_A,8,2025-03-21,06:25,Industrial,CP_1986,17.969811,68.135208,Plastic,LDPE,551.79,1.07,59.27,85.8,70.56,15.61,2.81,25.17,7.97,2.62,5.74,40.58,94.15,62.41,46,5,69.73,Yes,Electric Vehicle,7012,1.24,79,2.48,High,Waste Processing Unit,69.08,88.56,11.14,48.53,38.02,99.08,59.63,395.07,13.42,Medium,Composting
SWM_114472,Urban Zone,District_A,17,2025-06-12,22:49,Residential,CP_1175,11.395535,94.316578,Paper,Newspaper,686.45,2.9,13.86,23.37,26.57,22.17,21.6,54.55,3.69,5.98,0.85,19.96,52.77,83.85,295,1,65.7,No,Mini Truck,4762,35.29,84,20.37,Low,Composting Facility,65.31,8.14,1.79,68.97,87.62,91.65,48.7,109.57,102.71,Medium,Energy Recovery
SWM_114473,North Zone,District_D,3,2024-09-07,22:13,Commercial,CP_1309,11.769782,93.289682,Organic,Garden Waste,334.59,2.07,67.4,8.18,51.61,40.4,0.82,54.67,7.69,0.09,4.06,35.29,51.6,106.12,323,3,34.48,Yes,Electric Vehicle,4376,13.04,102,16.15,Moderate,Recycling Plant,52.37,18.82,93.59,54.78,53.68,24.09,77.85,177.22,105.22,Medium,Recycling
SWM_114474,North Zone,District_A,12,2025-01-01,11:53,Residential,CP_7412,30.566125,94.644876,Glass,Jar,250.27,11.04,66.68,26.66,16.47,23.16,35.23,33.98,1.72,6.07,8.97,37.55,57.79,93.98,277,4,53.81,Yes,Auto Tipper,6588,37.11,80,26.77,Low,Recovery Center,30.85,79.15,78.52,63.77,91.54,52.16,75.78,264.45,81.76,Low,Composting
SWM_114475,West Zone,District_F,43,2025-06-07,00:16,Commercial,CP_3616,8.636444,91.534821,Paper,Newspaper,460.83,8.84,68.33,61.43,1.16,41.96,19.81,41.44,13.47,5.67,3.27,43.15,66.51,18.22,248,9,40.58,Yes,Electric Vehicle,5130,15.83,165,31.96,High,Composting Facility,87.69,57.44,43.06,74.06,79.66,11.95,61.05,599.7,102.65,Low,Landfill
SWM_114476,Industrial Zone,District_D,29,2024-09-16,15:12,Commercial,CP_4638,36.822134,87.997053,Metal,Steel,661.49,9.23,89.87,19.67,59.48,27.97,23.37,32.81,10.8,1.2,1.79,20.61,83.88,106.56,188,4,69.87,No,Electric Vehicle,2001,40.68,169,31.5,Low,Recycling Plant,54.32,30.13,61.05,5.94,72.46,6.14,25.81,485.45,7.96,High,Recycling
SWM_114477,North Zone,District_E,55,2025-04-12,06:14,Institutional,CP_4699,35.476385,70.764686,Mixed,Mixed Wet,776.29,11.27,38.27,14.13,40.98,33.27,30.32,45.08,2.6,9.38,2.95,18.05,43.13,72.64,295,6,52.02,No,Compactor Truck,5647,42.92,62,24.59,High,Composting Facility,34.46,66.42,97.13,49.46,55.2,20.43,59.69,597.44,74.41,Medium,Energy Recovery
SWM_114478,Suburban Zone,District_C,47,2024-09-12,11:52,Residential,CP_9865,34.896538,91.565162,Glass,Bottle,165.58,8.95,58.75,80.41,79.98,49.36,3.9,54.05,2.31,9.04,2.63,25.16,68.55,85.09,320,10,68.93,Yes,Electric Vehicle,10571,36.81,99,23.3,High,Transfer Station,60.43,61.6,84.71,20.71,63.44,5.73,6.85,286.06,119.64,Low,Composting
SWM_114479,Urban Zone,District_E,14,2024-12-14,01:54,Institutional,CP_9934,21.454835,69.549298,Paper,Cardboard,619.93,4.87,8.78,8.01,36.29,6.74,24.53,58.77,11.46,8.59,5.06,30.14,45.52,10.06,331,5,64.39,Yes,Electric Vehicle,9611,49.85,35,12.57,High,Waste Processing Unit,10.28,59.68,3.83,59.2,30.8,86.31,47.26,363.92,50.71,High,Recycling
SWM_114480,West Zone,District_H,15,2024-10-02,05:54,Market,CP_8984,36.736031,80.540987,Organic,Food Waste,494.24,5.61,58.33,79.6,26.64,45.44,2.85,0.54,11.98,8.45,7.65,30.77,59.05,31.43,96,1,53.42,Yes,Mini Truck,8839,35.55,125,24.85,High,Recycling Plant,68.84,31.4,22.57,80.34,37.36,14.83,44.35,243.56,84.13,Medium,Recycling
SWM_114481,Suburban Zone,District_H,28,2024-08-07,00:12,Commercial,CP_6874,25.974828,82.465131,Glass,Broken Glass,254.57,2.59,42.26,14.67,21.68,11.4,32.76,17.57,1.79,8.83,0.65,34.53,20.03,57.04,70,9,31.69,No,Mini Truck,7462,48.59,30,36.62,Low,Recovery Center,46.02,84.06,42.33,70.11,99.55,93.17,22.46,310.67,35.99,High,Composting
SWM_114482,Urban Zone,District_F,9,2024-08-23,07:54,Institutional,CP_2835,19.649475,77.304626,Metal,Iron,303.89,1.65,30.27,56.18,46.23,9.52,6.45,48.9,8.81,2.58,3.3,26.81,31.56,41.78,81,8,97.38,Yes,Electric Vehicle,5248,54.16,32,28.44,Low,Recycling Plant,21.6,96.93,80.81,58.63,80.49,17.8,0.24,401.67,39.8,Medium,Energy Recovery
SWM_114483,Central Zone,District_A,27,2024-12-06,01:25,Market,CP_4210,13.062248,93.829738,Plastic,HDPE,708.71,3.38,78.21,72.72,12.49,41.23,14.85,39.22,7.47,0.02,0.47,36.83,23.05,14.75,137,6,68.28,Yes,Dump Truck,1457,49.07,153,32.42,Low,Transfer Station,58.4,29.43,88.89,5.85,16.29,98.6,29.9,433.42,58.62,High,Energy Recovery
SWM_114484,North Zone,District_C,59,2025-02-20,15:34,Market,CP_5662,33.123915,88.840733,Paper,Newspaper,310.43,1.03,26.81,60.31,13.56,32.92,5.64,11.59,2.63,2.36,1.22,23.06,50.95,55.56,61,7,56.59,No,Auto Tipper,4792,58.61,166,15.6,Low,Transfer Station,43.97,29.76,29.44,10.95,33.92,89.34,20.65,46.85,98.66,Low,Landfill
SWM_114485,West Zone,District_G,59,2024-10-13,02:49,Market,CP_8023,12.282741,83.100365,Paper,Cardboard,670.61,10.93,14.79,42.76,48.63,35.64,18.83,40.18,9.65,8.54,4.82,39.55,61.41,20.91,120,9,47.47,No,Electric Vehicle,11939,44.26,54,26.77,Moderate,Composting Facility,74.65,17.36,36.68,65.37,73.11,32.36,45.37,400.23,12.69,Low,Recycling
SWM_114486,Urban Zone,District_D,3,2024-12-04,17:09,Hospital,CP_5784,12.171341,84.070223,Mixed,General Waste,119.27,2.56,82.47,24.41,55.51,35.86,12.1,31.28,6.19,9.08,7.0,18.72,58.7,80.64,281,9,97.75,Yes,Electric Vehicle,2837,24.02,80,9.75,Low,Recovery Center,33.38,58.83,69.25,59.58,4.51,19.14,23.85,57.55,42.38,High,Recycling
SWM_114487,Industrial Zone,District_C,20,2025-07-20,04:35,Market,CP_4192,27.431729,94.018643,Metal,Copper,735.19,7.91,37.47,14.74,13.8,38.07,5.07,30.08,4.9,7.87,7.68,38.75,67.47,107.71,118,3,61.35,No,Auto Tipper,9486,40.92,131,37.12,High,Transfer Station,85.29,47.88,37.34,57.56,19.38,12.93,60.46,357.64,21.24,Medium,Energy Recovery
SWM_114488,Suburban Zone,District_C,37,2024-11-06,10:39,Institutional,CP_7697,20.919791,83.524935,Glass,Broken Glass,712.68,11.66,13.47,88.02,36.24,2.36,0.35,53.45,9.73,1.22,8.67,33.63,55.36,60.72,212,8,46.15,No,Auto Tipper,8394,36.48,180,11.41,Low,Recovery Center,1.53,81.16,51.11,39.52,6.29,62.54,28.58,571.67,94.83,Low,Composting
SWM_114489,West Zone,District_H,1,2024-12-11,16:24,Commercial,CP_1283,12.760418,74.356715,Metal,Copper,732.79,5.96,21.29,9.17,21.05,46.08,20.19,55.98,0.13,7.87,1.04,44.4,57.45,116.03,64,6,44.49,Yes,Mini Truck,5270,39.21,76,25.08,High,Waste Processing Unit,65.83,67.0,66.2,64.13,0.46,97.45,86.72,140.24,89.8,Low,Landfill
SWM_114490,Industrial Zone,District_C,33,2024-12-29,10:22,Hospital,CP_9128,30.204305,75.178441,Mixed,Mixed Wet,324.74,3.6,36.27,87.44,46.57,38.63,16.71,19.92,6.95,3.04,8.56,36.69,43.89,83.59,93,3,53.97,No,Mini Truck,6401,21.65,94,11.84,High,Transfer Station,73.91,66.83,72.17,71.67,46.69,84.34,73.35,145.35,116.71,High,Landfill
SWM_114491,West Zone,District_H,51,2024-10-27,13:20,Institutional,CP_3287,10.902072,94.922028,Mixed,Mixed Dry,226.32,9.48,79.66,31.91,63.7,29.18,33.62,52.66,5.41,3.05,1.89,44.08,75.91,45.24,162,3,97.89,Yes,Mini Truck,1353,20.64,56,34.82,High,Composting Facility,65.66,60.9,63.94,98.55,3.94,21.19,70.47,200.27,92.31,High,Composting
SWM_114492,Central Zone,District_B,16,2025-04-23,06:48,Residential,CP_8966,22.52116,88.741193,Plastic,PET,774.58,10.76,19.92,5.96,29.4,7.51,1.91,56.22,0.52,1.79,6.24,26.58,90.68,1.76,288,8,96.29,Yes,Electric Vehicle,7028,5.55,146,8.04,High,Recovery Center,38.57,79.26,66.62,32.99,87.01,39.24,98.19,443.78,96.73,Medium,Energy Recovery
SWM_114493,West Zone,District_A,13,2025-02-09,01:07,Residential,CP_6071,19.732186,72.98496,Glass,Broken Glass,132.14,2.74,52.3,81.76,30.57,47.44,17.62,10.49,5.8,3.18,0.33,41.98,22.36,96.55,319,5,37.58,Yes,Electric Vehicle,6177,48.82,88,5.53,Low,Waste Processing Unit,94.0,85.97,55.35,31.08,80.89,39.58,23.25,525.22,19.95,Low,Landfill
SWM_114494,Suburban Zone,District_B,43,2025-04-27,09:02,Industrial,CP_1361,14.498482,84.722781,Plastic,LDPE,768.07,6.35,76.8,56.75,25.74,1.91,30.91,31.0,1.42,8.55,7.47,39.7,84.61,79.11,93,6,66.67,Yes,Dump Truck,11543,14.53,174,14.54,High,Recycling Plant,45.29,12.22,39.02,5.21,68.94,28.56,58.01,257.4,31.0,Medium,Energy Recovery
SWM_114495,West Zone,District_C,51,2025-01-18,06:04,Residential,CP_8371,12.269467,84.587143,Glass,Container,575.37,3.55,86.75,93.73,77.43,37.59,15.99,31.71,5.04,0.08,1.52,26.24,78.41,95.51,194,4,46.24,No,Compactor Truck,4112,30.34,47,19.52,High,Waste Processing Unit,40.56,57.55,48.2,4.76,31.57,11.97,99.58,311.59,29.78,Low,Recycling
SWM_114496,North Zone,District_F,56,2025-03-24,22:00,Hospital,CP_9059,29.461518,79.282938,Glass,Bottle,53.09,9.33,23.81,1.2,43.96,32.32,21.56,29.93,3.49,8.06,5.56,38.89,51.93,33.74,250,9,99.37,No,Dump Truck,5795,59.61,115,6.15,Moderate,Composting Facility,81.25,18.7,76.66,0.59,6.74,46.76,66.36,104.85,112.71,High,Composting
SWM_114497,East Zone,District_B,15,2025-07-13,04:11,Industrial,CP_4423,22.122696,89.842355,Mixed,Mixed Wet,363.27,6.58,8.52,0.63,51.4,17.9,8.14,24.61,6.63,4.16,7.45,31.25,45.9,113.53,126,3,98.37,Yes,Electric Vehicle,4537,46.77,138,8.88,Low,Recycling Plant,41.91,67.05,65.66,72.75,0.71,98.76,77.75,49.75,36.3,Low,Energy Recovery
SWM_114498,Central Zone,District_F,29,2025-02-05,12:11,Institutional,CP_3440,15.740072,86.204496,Mixed,Municipal Mixed,149.16,7.28,63.38,66.75,52.41,22.06,6.05,35.07,0.98,9.76,6.2,35.65,72.03,97.91,92,2,85.9,Yes,Auto Tipper,3932,29.36,107,33.02,Moderate,Recycling Plant,62.08,15.6,30.53,62.01,83.86,95.17,67.1,277.22,13.62,High,Recycling
SWM_114499,East Zone,District_F,23,2025-03-27,12:37,Market,CP_2315,19.853838,77.685819,Paper,Cardboard,774.12,6.8,19.45,37.32,27.66,31.64,14.87,11.17,6.14,5.34,6.06,23.2,93.67,119.62,217,10,29.19,Yes,Mini Truck,5104,29.9,121,24.96,Moderate,Transfer Station,48.36,33.97,97.59,39.07,14.79,55.69,53.66,241.75,6.71,Medium,Landfill
SWM_114500,North Zone,District_D,27,2025-01-12,01:16,Institutional,CP_5679,22.094705,76.239602,Plastic,HDPE,355.71,6.46,57.63,59.98,44.93,49.16,29.83,36.63,3.57,8.66,5.59,27.5,40.54,30.54,233,8,78.73,No,Electric Vehicle,5751,31.65,55,11.38,Moderate,Waste Processing Unit,79.87,51.81,72.96,54.6,74.04,79.44,98.54,67.82,81.99,Medium,Composting
SWM_114501,North Zone,District_B,47,2025-06-26,19:12,Commercial,CP_6303,29.175066,69.389436,Metal,Steel,598.26,1.84,82.3,38.87,37.58,10.56,3.78,41.16,13.56,6.79,4.92,21.19,48.95,62.57,79,9,72.38,No,Electric Vehicle,3967,54.73,110,13.28,Low,Recycling Plant,86.19,93.41,75.12,74.71,18.51,90.05,69.74,416.18,86.85,High,Composting
SWM_114502,South Zone,District_D,26,2025-01-16,03:11,Industrial,CP_8607,35.146973,96.938919,Paper,Office Paper,396.96,10.45,55.68,80.55,14.54,16.96,28.77,32.05,2.59,9.82,1.54,41.84,80.06,42.88,97,3,93.75,No,Dump Truck,4858,32.53,176,5.36,High,Waste Processing Unit,84.5,13.62,19.28,60.42,27.06,69.44,57.43,418.43,113.23,Medium,Recycling
SWM_114503,Industrial Zone,District_G,33,2024-10-12,13:55,Industrial,CP_6585,34.554568,85.077788,Organic,Fruit Waste,320.38,5.64,43.6,41.39,5.93,16.79,12.43,45.79,0.55,9.81,3.67,28.36,64.62,72.5,180,10,22.35,Yes,Mini Truck,6730,8.21,15,36.17,Low,Transfer Station,67.5,81.71,26.86,36.07,59.01,42.16,99.17,398.05,106.05,Low,Energy Recovery
SWM_114504,Industrial Zone,District_A,45,2025-04-25,12:57,Institutional,CP_8912,24.236756,72.508752,Paper,Magazine,402.89,8.34,30.39,2.54,9.42,40.61,29.84,36.95,12.24,3.17,8.46,32.66,87.53,68.3,131,8,30.56,No,Mini Truck,2208,58.05,133,15.88,Moderate,Recovery Center,50.88,67.25,58.18,50.26,2.77,24.95,82.16,458.67,53.62,Low,Energy Recovery
SWM_114505,Suburban Zone,District_B,1,2024-09-03,15:25,Hospital,CP_5496,22.569859,93.982785,Metal,Copper,213.63,6.92,21.04,41.57,36.48,24.76,32.78,38.01,9.18,4.22,8.27,33.7,20.22,6.68,94,9,43.92,No,Mini Truck,1106,11.92,160,35.58,High,Recovery Center,26.3,38.89,88.83,75.39,61.74,25.55,12.6,548.37,101.38,High,Recycling
SWM_114506,Suburban Zone,District_D,26,2025-07-17,04:53,Commercial,CP_6776,31.452577,83.074437,Organic,Fruit Waste,395.16,1.6,7.45,49.64,59.98,10.28,22.13,4.45,10.88,9.16,6.13,32.13,68.5,56.94,52,4,91.26,No,Dump Truck,1754,22.51,86,18.42,Low,Transfer Station,69.31,1.18,30.07,71.1,61.67,14.07,45.05,214.3,106.98,High,Recycling
SWM_114507,East Zone,District_C,14,2024-12-25,15:20,Hospital,CP_7760,22.205053,77.68877,Mixed,General Waste,189.99,1.5,43.96,20.0,29.33,14.12,2.56,8.11,5.65,8.79,1.84,44.95,89.45,44.28,182,10,87.76,Yes,Electric Vehicle,10338,49.11,137,33.93,Moderate,Recovery Center,37.85,73.69,10.67,55.71,10.17,1.6,61.73,187.65,46.95,Medium,Energy Recovery
SWM_114508,West Zone,District_G,3,2025-04-10,23:45,Market,CP_2016,9.546344,92.397616,Mixed,Municipal Mixed,236.99,11.33,50.92,59.85,53.32,34.17,15.75,20.94,6.87,0.43,2.44,42.92,56.15,30.18,294,2,59.94,No,Electric Vehicle,9487,37.88,150,2.03,Low,Recycling Plant,17.99,56.44,90.87,78.33,26.78,93.81,56.85,547.46,67.69,Medium,Recycling
SWM_114509,Central Zone,District_B,52,2024-12-03,07:12,Commercial,CP_1860,12.338465,77.264864,Glass,Broken Glass,772.85,9.81,34.41,28.57,68.14,27.7,14.29,40.12,12.46,4.14,3.5,22.64,85.28,60.41,53,6,57.32,No,Dump Truck,8183,11.03,27,20.91,Low,Composting Facility,25.59,82.12,8.23,42.14,59.43,88.95,68.43,72.76,73.85,Medium,Energy Recovery
SWM_114510,West Zone,District_E,18,2025-01-11,16:24,Institutional,CP_3760,33.97102,91.661797,Organic,Fruit Waste,346.3,2.57,69.92,11.16,68.96,7.51,37.16,26.32,3.49,5.7,1.38,27.35,20.82,65.1,113,3,83.02,Yes,Auto Tipper,3329,23.38,52,25.99,Moderate,Waste Processing Unit,0.88,21.87,47.8,23.94,57.75,60.32,27.37,410.74,43.37,Medium,Recycling
SWM_114511,Industrial Zone,District_B,41,2025-06-19,03:54,Market,CP_8996,23.815405,80.06484,Paper,Magazine,350.96,9.24,21.35,44.2,14.52,30.27,9.85,27.54,7.6,3.67,1.26,40.37,88.71,58.03,76,6,67.11,No,Compactor Truck,11266,45.39,101,2.72,High,Recycling Plant,0.84,58.5,27.37,7.2,39.17,35.23,48.38,165.27,118.54,Low,Landfill
SWM_114512,South Zone,District_F,13,2025-03-02,02:08,Market,CP_8176,16.413402,80.149613,Organic,Crop Residue,358.0,10.89,20.5,61.95,47.79,48.01,13.39,39.3,8.49,8.02,5.75,30.59,79.91,92.01,131,8,44.59,No,Auto Tipper,1317,56.63,175,21.48,Low,Composting Facility,93.95,14.83,15.77,40.17,32.96,25.48,68.2,108.58,42.93,Low,Composting
SWM_114513,Central Zone,District_F,19,2025-06-09,21:21,Institutional,CP_3082,29.793786,93.076645,Paper,Cardboard,665.14,1.39,51.39,21.1,5.69,42.78,33.22,28.09,10.57,4.36,8.84,18.91,43.98,26.09,349,4,96.75,No,Compactor Truck,8569,31.35,172,23.38,Low,Composting Facility,11.86,62.53,84.8,62.05,71.72,90.21,65.02,98.94,112.75,Medium,Landfill
SWM_114514,Industrial Zone,District_C,13,2025-07-03,17:08,Commercial,CP_4188,13.475978,86.131637,Paper,Magazine,373.5,8.87,23.75,35.28,0.79,21.54,13.7,27.61,8.67,3.54,6.29,26.16,71.3,40.5,145,8,55.29,No,Dump Truck,6780,58.02,154,36.0,Low,Recovery Center,43.49,56.65,39.88,98.14,71.85,73.09,10.18,483.97,30.42,Low,Energy Recovery
SWM_114515,South Zone,District_F,20,2025-01-26,03:10,Commercial,CP_4917,9.693776,74.661947,Mixed,Mixed Wet,104.05,2.68,71.59,56.22,36.1,45.48,31.88,58.75,4.29,6.24,9.89,18.02,22.63,43.38,347,9,50.83,No,Auto Tipper,8402,40.11,112,38.13,Low,Recycling Plant,17.32,90.59,30.78,27.9,66.6,68.56,39.18,485.06,43.0,Medium,Landfill
SWM_114516,East Zone,District_A,51,2025-03-21,10:26,Industrial,CP_7212,33.842103,87.912978,Metal,Steel,372.34,1.29,42.95,12.47,43.44,24.72,19.72,33.99,6.22,9.2,9.89,41.56,22.8,1.84,341,6,56.71,No,Compactor Truck,10913,16.31,125,25.15,Moderate,Recovery Center,34.46,81.6,29.54,82.0,49.62,99.36,53.23,189.15,42.02,High,Recycling
SWM_114517,South Zone,District_G,26,2024-08-28,02:16,Commercial,CP_3137,13.241913,76.641336,Glass,Container,119.45,4.75,36.46,21.59,13.91,41.06,9.81,12.17,6.43,5.15,5.1,21.89,30.25,4.7,103,9,34.91,Yes,Compactor Truck,2903,46.56,98,18.16,Low,Recycling Plant,84.58,21.03,92.2,55.12,37.07,79.42,25.63,465.01,67.0,Low,Landfill
SWM_114518,East Zone,District_C,7,2024-10-22,22:31,Institutional,CP_4945,11.712122,68.626789,Glass,Jar,34.83,1.93,61.74,7.51,75.19,3.08,27.45,51.02,0.49,7.56,5.87,41.68,60.41,28.28,183,9,40.04,No,Auto Tipper,5669,32.38,79,18.18,Moderate,Composting Facility,64.74,57.55,75.58,47.54,51.03,19.75,31.11,186.26,14.21,Medium,Landfill
SWM_114519,South Zone,District_D,52,2025-03-01,18:55,Hospital,CP_7106,16.523274,83.095352,Metal,Copper,788.11,8.64,51.97,98.62,52.87,14.72,5.86,38.89,12.69,3.68,2.54,29.68,48.8,37.54,184,4,35.89,Yes,Dump Truck,5628,38.89,49,33.36,Moderate,Recovery Center,78.27,50.95,11.63,26.36,76.56,67.22,97.27,471.46,106.94,Low,Energy Recovery
